timestamp,open,high,low,close,volume
1672571220,16550.76000000,16551.65000000,16548.26000000,16548.39000000,66.03175000
1672571280,16548.73000000,16549.54000000,16545.05000000,16547.38000000,82.19058000
1672571340,16546.87000000,16550.42000000,16546.47000000,16549.45000000,76.86070000
1672571400,16549.16000000,16552.35000000,16549.14000000,16552.03000000,67.36401000
1672571460,16552.03000000,16552.67000000,16550.07000000,16551.39000000,54.59710000
1672571520,16551.66000000,16552.41000000,16550.28000000,16551.46000000,59.99422000
1672571580,16551.46000000,16552.62000000,16550.23000000,16550.84000000,66.28921000
1672571640,16551.25000000,16551.26000000,16546.45000000,16547.92000000,56.49004000
1672571700,16547.56000000,16547.96000000,16546.75000000,16547.16000000,52.29921000
1672571760,16546.80000000,16547.22000000,16543.82000000,16544.19000000,64.95569000
1672571820,16544.19000000,16544.88000000,16540.86000000,16541.35000000,74.82082000
1672571880,16541.35000000,16543.04000000,16540.20000000,16542.32000000,51.14253000
1672571940,16542.32000000,16544.38000000,16542.32000000,16543.33000000,35.79728000
1672572000,16543.31000000,16544.14000000,16541.33000000,16542.31000000,46.33555000
1672572060,16542.59000000,16546.10000000,16541.40000000,16544.49000000,80.74269000
1672572120,16544.85000000,16545.64000000,16543.93000000,16544.90000000,35.51893000
1672572180,16545.33000000,16547.49000000,16544.75000000,16546.58000000,45.33801000
1672572240,16546.68000000,16546.93000000,16544.65000000,16546.11000000,57.13821000
1672572300,16546.11000000,16546.59000000,16542.02000000,16545.96000000,90.23229000
1672572360,16545.97000000,16546.38000000,16543.66000000,16544.43000000,62.16525000
1672572420,16544.89000000,16546.00000000,16543.60000000,16545.47000000,35.02631000
1672572480,16545.77000000,16546.80000000,16545.09000000,16545.09000000,30.47235000
1672572540,16545.08000000,16545.94000000,16543.43000000,16544.56000000,63.57236000
1672572600,16544.56000000,16546.13000000,16542.14000000,16543.68000000,118.63643000
1672572660,16543.60000000,16546.90000000,16542.75000000,16545.90000000,66.60114000
1672572720,16545.90000000,16548.41000000,16545.47000000,16546.57000000,48.42821000
1672572780,16546.58000000,16547.66000000,16545.06000000,16546.23000000,71.64256000
1672572840,16545.93000000,16546.76000000,16544.80000000,16546.61000000,44.59719000
1672572900,16546.25000000,16549.85000000,16545.67000000,16549.57000000,62.81956000
1672572960,16549.57000000,16550.58000000,16546.07000000,16547.67000000,126.65350000
1672573020,16547.67000000,16548.69000000,16547.16000000,16547.45000000,29.50944000
1672573080,16547.70000000,16548.65000000,16547.26000000,16548.50000000,25.36189000
1672573140,16548.50000000,16550.66000000,16548.17000000,16549.41000000,43.32510000
1672573200,16549.41000000,16551.52000000,16548.94000000,16551.11000000,47.83289000
1672573260,16550.80000000,16551.50000000,16549.69000000,16550.28000000,58.00885000
1672573320,16550.28000000,16551.50000000,16549.65000000,16551.12000000,40.99974000
1672573380,16550.77000000,16552.01000000,16549.78000000,16551.10000000,62.93072000
1672573440,16551.10000000,16552.03000000,16549.27000000,16550.95000000,75.56012000
1672573500,16550.59000000,16552.36000000,16550.27000000,16551.19000000,77.12035000
1672573560,16551.63000000,16554.47000000,16550.95000000,16553.11000000,78.66397000
1672573620,16552.80000000,16553.20000000,16550.76000000,16551.39000000,64.33802000
1672573680,16551.39000000,16551.99000000,16547.90000000,16549.01000000,103.65455000
1672573740,16549.01000000,16549.92000000,16548.38000000,16549.61000000,47.99103000
1672573800,16549.61000000,16550.24000000,16548.20000000,16548.73000000,37.96498000
1672573860,16548.58000000,16549.20000000,16547.60000000,16548.55000000,51.26045000
1672573920,16548.94000000,16550.60000000,16547.53000000,16548.13000000,41.75931000
1672573980,16547.63000000,16550.40000000,16547.51000000,16549.06000000,46.36072000
1672574040,16549.40000000,16549.95000000,16548.49000000,16549.35000000,28.83338000
1672574100,16549.10000000,16550.30000000,16548.81000000,16550.13000000,41.71150000
1672574160,16550.13000000,16554.38000000,16549.27000000,16553.76000000,83.19411000
1672574220,16553.35000000,16557.00000000,16552.71000000,16556.24000000,187.59592000
1672574280,16556.09000000,16556.78000000,16554.94000000,16556.33000000,55.47117000
1672574340,16556.33000000,16556.98000000,16555.17000000,16556.66000000,41.49715000
1672574400,16556.66000000,16557.50000000,16554.91000000,16556.93000000,100.69993000
1672574460,16556.93000000,16557.39000000,16556.00000000,16556.27000000,44.59935000
1672574520,16556.74000000,16558.05000000,16556.00000000,16558.04000000,61.82795000
1672574580,16557.65000000,16558.53000000,16556.81000000,16557.38000000,55.51138000
1672574640,16557.38000000,16563.15000000,16557.09000000,16562.56000000,137.25965000
1672574700,16562.56000000,16563.16000000,16555.21000000,16556.58000000,100.38032000
1672574760,16556.58000000,16559.89000000,16552.84000000,16553.01000000,147.53397000
1672574820,16553.01000000,16555.02000000,16550.92000000,16553.08000000,94.95899000
1672574880,16553.45000000,16554.49000000,16551.93000000,16553.17000000,52.45309000
1672574940,16553.17000000,16554.04000000,16548.58000000,16551.88000000,76.74035000
1672575000,16551.88000000,16553.23000000,16549.72000000,16552.23000000,75.01082000
1672575060,16552.69000000,16554.41000000,16552.22000000,16553.54000000,38.78217000
1672575120,16553.29000000,16557.74000000,16553.13000000,16556.62000000,76.15952000
1672575180,16557.01000000,16565.48000000,16553.54000000,16565.10000000,192.56552000
1672575240,16565.10000000,16572.42000000,16562.75000000,16564.36000000,205.79256000
1672575300,16564.37000000,16565.65000000,16562.21000000,16562.94000000,76.80358000
1672575360,16562.94000000,16568.06000000,16561.68000000,16567.80000000,76.63173000
1672575420,16567.80000000,16570.06000000,16565.53000000,16565.97000000,78.43965000
1672575480,16565.55000000,16566.44000000,16561.46000000,16562.16000000,63.66118000
1672575540,16562.39000000,16562.93000000,16560.70000000,16561.28000000,44.65820000
1672575600,16561.59000000,16562.85000000,16560.62000000,16561.17000000,70.35032000
1672575660,16561.04000000,16562.16000000,16558.76000000,16559.18000000,81.52021000
1672575720,16559.18000000,16560.00000000,16558.02000000,16558.92000000,40.47714000
1672575780,16559.29000000,16559.69000000,16557.63000000,16558.39000000,35.48508000
1672575840,16558.39000000,16560.91000000,16558.16000000,16560.32000000,40.33350000
1672575900,16560.00000000,16563.00000000,16559.28000000,16561.18000000,59.84458000
1672575960,16560.74000000,16564.88000000,16560.46000000,16562.85000000,69.64743000
1672576020,16563.12000000,16563.12000000,16557.08000000,16558.48000000,85.75574000
1672576080,16558.11000000,16569.63000000,16558.11000000,16567.93000000,192.28388000
1672576140,16567.93000000,16568.85000000,16562.60000000,16564.27000000,87.11473000
1672576200,16564.06000000,16572.94000000,16563.85000000,16571.27000000,82.91693000
1672576260,16571.27000000,16571.90000000,16562.30000000,16563.84000000,141.97364000
1672576320,16563.83000000,16564.13000000,16559.12000000,16559.96000000,69.87921000
1672576380,16559.96000000,16560.82000000,16556.27000000,16558.43000000,77.69378000
1672576440,16558.17000000,16559.94000000,16558.17000000,16559.44000000,36.50553000
1672576500,16558.99000000,16559.73000000,16558.45000000,16558.54000000,43.44190000
1672576560,16558.54000000,16559.82000000,16557.26000000,16559.54000000,50.40178000
1672576620,16559.16000000,16560.00000000,16557.74000000,16558.56000000,27.61682000
1672576680,16558.17000000,16558.99000000,16557.40000000,16557.83000000,24.02408000
1672576740,16557.45000000,16559.47000000,16556.08000000,16556.25000000,45.12270000
1672576800,16556.25000000,16558.06000000,16555.00000000,16556.91000000,72.18137000
1672576860,16557.26000000,16557.46000000,16556.00000000,16556.44000000,23.94333000
1672576920,16556.05000000,16557.33000000,16556.02000000,16556.61000000,25.75711000
1672576980,16556.91000000,16557.45000000,16556.00000000,16556.62000000,37.48763000
1672577040,16556.88000000,16557.63000000,16555.84000000,16556.92000000,75.07629000
1672577100,16556.92000000,16562.46000000,16555.20000000,16559.68000000,121.76981000
1672577160,16559.69000000,16562.40000000,16559.51000000,16560.82000000,37.52386000
1672577220,16561.21000000,16561.79000000,16559.64000000,16560.18000000,32.03763000
1672577280,16560.43000000,16562.34000000,16559.14000000,16561.51000000,48.04427000
1672577340,16561.51000000,16562.28000000,16560.74000000,16561.98000000,27.06668000
1672577400,16561.61000000,16562.58000000,16559.24000000,16560.49000000,67.80407000
1672577460,16560.11000000,16560.97000000,16558.34000000,16559.01000000,26.95890000
1672577520,16558.86000000,16561.69000000,16558.85000000,16560.31000000,50.26282000
1672577580,16560.31000000,16562.99000000,16560.31000000,16562.03000000,45.73935000
1672577640,16562.03000000,16562.80000000,16560.13000000,16560.92000000,51.92586000
1672577700,16560.92000000,16562.99000000,16559.35000000,16562.36000000,58.55977000
1672577760,16562.57000000,16562.94000000,16560.82000000,16561.93000000,31.61141000
1672577820,16561.93000000,16562.16000000,16560.04000000,16561.01000000,40.76686000
1672577880,16561.01000000,16561.99000000,16560.00000000,16561.67000000,45.37618000
1672577940,16561.67000000,16561.91000000,16560.00000000,16560.93000000,67.73355000
1672578000,16561.29000000,16564.07000000,16560.91000000,16563.26000000,69.16967000
1672578060,16563.26000000,16564.19000000,16562.10000000,16562.84000000,37.65736000
1672578120,16562.84000000,16564.68000000,16562.05000000,16563.82000000,72.35327000
1672578180,16563.82000000,16566.69000000,16563.57000000,16565.81000000,47.78791000
1672578240,16565.81000000,16566.26000000,16564.90000000,16566.26000000,41.21274000
1672578300,16565.96000000,16567.26000000,16565.08000000,16565.76000000,39.89551000
1672578360,16565.76000000,16565.77000000,16561.58000000,16564.45000000,84.22927000
1672578420,16564.18000000,16565.54000000,16563.05000000,16563.54000000,49.56616000
1672578480,16563.53000000,16566.11000000,16561.83000000,16564.51000000,69.68029000
1672578540,16564.12000000,16564.75000000,16560.50000000,16561.68000000,91.60722000
1672578600,16561.81000000,16562.70000000,16559.20000000,16560.56000000,64.95403000
1672578660,16560.56000000,16561.44000000,16556.08000000,16557.00000000,138.93736000
1672578720,16557.00000000,16558.94000000,16556.71000000,16557.88000000,74.53240000
1672578780,16557.88000000,16557.88000000,16552.00000000,16552.38000000,148.29338000
1672578840,16552.38000000,16555.75000000,16550.36000000,16554.25000000,115.27884000
1672578900,16554.24000000,16555.38000000,16552.26000000,16553.16000000,70.89868000
1672578960,16552.93000000,16554.12000000,16549.10000000,16549.77000000,110.45589000
1672579020,16549.44000000,16551.32000000,16544.67000000,16545.52000000,203.71962000
1672579080,16545.52000000,16551.74000000,16544.32000000,16545.98000000,116.61813000
1672579140,16546.42000000,16549.00000000,16541.27000000,16548.47000000,131.53658000
1672579200,16548.55000000,16549.77000000,16546.93000000,16549.41000000,60.33289000
1672579260,16549.31000000,16549.86000000,16547.19000000,16547.64000000,44.52306000
1672579320,16548.09000000,16549.05000000,16547.64000000,16548.65000000,20.53912000
1672579380,16548.66000000,16549.23000000,16547.57000000,16548.71000000,28.61832000
1672579440,16549.00000000,16549.30000000,16547.82000000,16548.15000000,28.54416000
1672579500,16548.43000000,16548.59000000,16547.64000000,16548.19000000,21.69430000
1672579560,16548.19000000,16548.29000000,16546.78000000,16547.12000000,29.58267000
1672579620,16547.28000000,16547.77000000,16546.44000000,16546.85000000,28.16496000
1672579680,16546.85000000,16549.53000000,16546.08000000,16548.26000000,96.53322000
1672579740,16548.26000000,16550.97000000,16548.13000000,16550.92000000,50.98136000
1672579800,16550.92000000,16552.00000000,16549.15000000,16550.72000000,72.60763000
1672579860,16550.37000000,16551.91000000,16550.24000000,16551.10000000,61.10033000
1672579920,16551.10000000,16551.10000000,16548.38000000,16549.56000000,60.06503000
1672579980,16549.17000000,16550.28000000,16549.02000000,16549.54000000,26.26075000
1672580040,16549.90000000,16550.32000000,16545.79000000,16547.32000000,72.72386000
1672580100,16547.32000000,16547.78000000,16541.50000000,16545.98000000,139.68984000
1672580160,16546.29000000,16547.27000000,16539.05000000,16539.23000000,238.45505000
1672580220,16539.86000000,16547.33000000,16539.23000000,16545.46000000,141.53474000
1672580280,16545.54000000,16545.78000000,16541.16000000,16542.34000000,105.04502000
1672580340,16542.69000000,16543.88000000,16540.12000000,16541.64000000,81.13873000
1672580400,16541.64000000,16544.81000000,16540.21000000,16543.60000000,121.59767000
1672580460,16544.02000000,16545.50000000,16542.34000000,16545.39000000,69.61766000
1672580520,16545.39000000,16547.81000000,16544.44000000,16546.29000000,83.07800000
1672580580,16546.33000000,16546.61000000,16542.31000000,16543.56000000,60.85297000
1672580640,16543.28000000,16544.50000000,16542.37000000,16542.55000000,78.58126000
1672580700,16542.55000000,16543.59000000,16540.24000000,16540.89000000,62.20734000
1672580760,16540.89000000,16546.00000000,16539.90000000,16545.26000000,79.61941000
1672580820,16545.25000000,16546.36000000,16544.06000000,16546.35000000,56.03907000
1672580880,16546.35000000,16546.58000000,16544.20000000,16545.37000000,60.50108000
1672580940,16545.37000000,16546.51000000,16544.35000000,16545.28000000,29.62879000
1672581000,16545.28000000,16546.00000000,16544.08000000,16545.51000000,38.74516000
1672581060,16545.51000000,16547.30000000,16543.14000000,16544.43000000,98.47847000
1672581120,16544.00000000,16545.60000000,16543.00000000,16544.36000000,48.29051000
1672581180,16544.36000000,16546.85000000,16543.89000000,16545.70000000,30.51931000
1672581240,16545.87000000,16548.54000000,16545.70000000,16547.81000000,40.51339000
1672581300,16547.39000000,16548.04000000,16546.07000000,16547.87000000,38.05804000
1672581360,16547.51000000,16548.22000000,16545.64000000,16547.70000000,44.97021000
1672581420,16547.28000000,16549.00000000,16546.78000000,16548.32000000,51.20223000
1672581480,16548.03000000,16549.04000000,16547.00000000,16548.79000000,61.10683000
1672581540,16548.79000000,16548.99000000,16546.58000000,16548.04000000,39.55528000
1672581600,16547.61000000,16549.69000000,16546.70000000,16548.49000000,95.47299000
1672581660,16548.86000000,16551.86000000,16548.41000000,16550.72000000,64.62180000
1672581720,16551.25000000,16551.97000000,16549.88000000,16550.66000000,60.62390000
1672581780,16550.40000000,16551.96000000,16550.03000000,16551.51000000,25.75469000
1672581840,16551.76000000,16553.73000000,16550.50000000,16552.15000000,90.17132000
1672581900,16552.15000000,16553.99000000,16551.68000000,16553.29000000,60.21136000
1672581960,16553.29000000,16553.56000000,16546.70000000,16547.57000000,106.78076000
1672582020,16547.25000000,16548.46000000,16547.22000000,16547.44000000,41.51228000
1672582080,16547.60000000,16548.44000000,16546.10000000,16546.22000000,51.17142000
1672582140,16546.22000000,16547.92000000,16545.34000000,16545.79000000,48.69338000
1672582200,16545.79000000,16553.16000000,16545.75000000,16551.49000000,119.93765000
1672582260,16551.91000000,16552.69000000,16550.04000000,16551.91000000,55.18847000
1672582320,16551.44000000,16554.00000000,16550.40000000,16553.76000000,39.28883000
1672582380,16553.49000000,16554.63000000,16552.72000000,16554.17000000,59.20427000
1672582440,16554.13000000,16554.57000000,16552.14000000,16553.11000000,62.85840000
1672582500,16553.56000000,16554.65000000,16553.11000000,16553.94000000,32.14273000
1672582560,16553.48000000,16555.02000000,16553.45000000,16554.10000000,46.18634000
1672582620,16554.10000000,16555.16000000,16552.59000000,16554.77000000,65.62742000
1672582680,16555.15000000,16555.33000000,16552.80000000,16554.41000000,51.95269000
1672582740,16554.05000000,16555.50000000,16553.60000000,16555.25000000,53.16052000
1672582800,16555.25000000,16555.55000000,16554.50000000,16554.51000000,38.85829000
1672582860,16554.80000000,16555.88000000,16554.32000000,16555.22000000,33.03356000
1672582920,16554.76000000,16555.80000000,16554.50000000,16554.90000000,32.90940000
1672582980,16554.90000000,16555.67000000,16554.44000000,16554.75000000,23.73112000
1672583040,16554.75000000,16555.27000000,16553.41000000,16553.77000000,32.21793000
1672583100,16554.11000000,16554.97000000,16553.13000000,16553.76000000,36.56425000
1672583160,16553.75000000,16555.23000000,16553.21000000,16554.53000000,38.40283000
1672583220,16554.19000000,16556.20000000,16554.13000000,16555.25000000,55.58264000
1672583280,16555.25000000,16556.42000000,16554.52000000,16555.73000000,31.68001000
1672583340,16555.73000000,16558.19000000,16555.33000000,16556.53000000,78.16326000
1672583400,16556.15000000,16558.56000000,16556.15000000,16557.55000000,42.84186000
1672583460,16557.55000000,16557.92000000,16556.78000000,16557.32000000,29.80018000
1672583520,16556.93000000,16557.79000000,16556.50000000,16557.27000000,36.59696000
1672583580,16556.91000000,16557.57000000,16555.60000000,16556.44000000,35.16699000
1672583640,16556.00000000,16558.30000000,16555.93000000,16557.22000000,36.97940000
1672583700,16557.22000000,16557.25000000,16553.45000000,16554.31000000,53.07886000
1672583760,16554.06000000,16554.80000000,16552.75000000,16552.79000000,24.60386000
1672583820,16552.88000000,16553.70000000,16551.67000000,16552.20000000,45.17845000
1672583880,16552.36000000,16552.65000000,16551.46000000,16552.15000000,39.54259000
1672583940,16551.79000000,16553.67000000,16551.79000000,16553.06000000,47.49882000
1672584000,16552.71000000,16553.25000000,16551.13000000,16551.79000000,53.27686000
1672584060,16551.57000000,16552.11000000,16550.00000000,16550.35000000,42.90797000
1672584120,16550.35000000,16551.43000000,16549.69000000,16550.23000000,46.19125000
1672584180,16550.23000000,16551.41000000,16549.19000000,16549.55000000,47.12740000
1672584240,16549.98000000,16550.96000000,16546.83000000,16548.00000000,119.52374000
1672584300,16547.67000000,16548.41000000,16546.76000000,16546.89000000,63.18482000
1672584360,16546.89000000,16547.96000000,16546.00000000,16546.92000000,59.58664000
1672584420,16546.62000000,16547.28000000,16545.20000000,16545.90000000,47.31568000
1672584480,16546.19000000,16552.18000000,16545.83000000,16550.72000000,106.34388000
1672584540,16550.50000000,16552.00000000,16549.20000000,16550.56000000,65.34626000
1672584600,16550.96000000,16551.93000000,16549.93000000,16551.00000000,46.93013000
1672584660,16550.68000000,16552.98000000,16549.97000000,16550.99000000,48.25941000
1672584720,16550.99000000,16551.54000000,16549.20000000,16551.36000000,69.02492000
1672584780,16550.83000000,16551.45000000,16548.53000000,16550.06000000,74.75545000
1672584840,16550.46000000,16550.46000000,16548.46000000,16548.46000000,39.29195000
1672584900,16548.62000000,16549.00000000,16546.30000000,16547.49000000,39.74578000
1672584960,16547.49000000,16547.50000000,16542.60000000,16543.61000000,114.37751000
1672585020,16543.20000000,16543.75000000,16540.85000000,16542.56000000,103.60120000
1672585080,16542.57000000,16543.47000000,16541.19000000,16542.19000000,52.57506000
1672585140,16542.60000000,16543.23000000,16542.00000000,16542.94000000,32.63254000
1672585200,16542.94000000,16546.15000000,16542.45000000,16544.93000000,61.82622000
1672585260,16545.48000000,16546.32000000,16543.85000000,16544.90000000,42.98775000
1672585320,16544.90000000,16545.37000000,16543.84000000,16544.59000000,33.77209000
1672585380,16544.97000000,16545.72000000,16544.58000000,16545.18000000,10.15220000
1672585440,16545.12000000,16545.98000000,16542.78000000,16544.98000000,86.68178000
1672585500,16544.50000000,16545.44000000,16543.24000000,16544.27000000,40.50710000
1672585560,16544.27000000,16546.70000000,16542.98000000,16545.37000000,96.11008000
1672585620,16545.80000000,16548.86000000,16545.08000000,16547.59000000,73.28314000
1672585680,16547.59000000,16549.29000000,16547.14000000,16548.57000000,53.50415000
1672585740,16548.57000000,16548.98000000,16546.74000000,16547.26000000,41.41670000
1672585800,16547.26000000,16548.66000000,16546.68000000,16547.67000000,56.28685000
1672585860,16547.67000000,16549.45000000,16547.48000000,16549.25000000,58.91375000
1672585920,16549.25000000,16549.25000000,16548.19000000,16548.26000000,23.76044000
1672585980,16548.63000000,16549.78000000,16548.25000000,16548.67000000,28.49613000
1672586040,16549.03000000,16549.70000000,16547.96000000,16549.57000000,43.75496000
1672586100,16549.57000000,16549.57000000,16548.01000000,16548.66000000,30.35593000
1672586160,16548.66000000,16549.66000000,16548.00000000,16548.26000000,48.52654000
1672586220,16548.01000000,16548.72000000,16547.61000000,16547.76000000,23.53934000
1672586280,16548.02000000,16549.38000000,16547.76000000,16548.05000000,63.39330000
1672586340,16548.36000000,16548.87000000,16547.00000000,16547.64000000,30.75857000
1672586400,16547.29000000,16548.08000000,16547.25000000,16547.55000000,21.74726000
1672586460,16547.77000000,16547.98000000,16540.45000000,16541.39000000,129.03227000
1672586520,16541.73000000,16541.81000000,16536.18000000,16540.75000000,148.70292000
1672586580,16540.35000000,16541.83000000,16538.07000000,16538.71000000,57.04259000
1672586640,16538.71000000,16540.02000000,16536.00000000,16539.52000000,108.17819000
1672586700,16539.35000000,16539.68000000,16535.02000000,16535.26000000,68.90891000
1672586760,16535.65000000,16537.72000000,16533.83000000,16534.31000000,98.21320000
1672586820,16534.60000000,16538.49000000,16533.68000000,16538.36000000,74.51356000
1672586880,16538.36000000,16544.00000000,16537.18000000,16542.61000000,81.81049000
1672586940,16542.26000000,16543.99000000,16542.00000000,16542.89000000,31.44169000
1672587000,16543.28000000,16543.76000000,16542.50000000,16542.96000000,34.18693000
1672587060,16542.96000000,16546.07000000,16542.00000000,16543.74000000,66.87606000
1672587120,16543.74000000,16545.27000000,16542.88000000,16543.32000000,49.80432000
1672587180,16543.32000000,16545.65000000,16542.67000000,16545.50000000,35.28361000
1672587240,16545.50000000,16545.50000000,16544.04000000,16545.28000000,23.49563000
1672587300,16544.84000000,16545.62000000,16543.69000000,16543.80000000,22.33628000
1672587360,16543.80000000,16544.50000000,16543.31000000,16544.50000000,30.79624000
1672587420,16544.50000000,16545.43000000,16543.33000000,16543.33000000,27.65337000
1672587480,16543.58000000,16545.20000000,16543.33000000,16544.94000000,25.18723000
1672587540,16544.71000000,16544.95000000,16543.75000000,16544.13000000,25.31093000
1672587600,16544.35000000,16545.23000000,16544.11000000,16544.96000000,23.46657000
1672587660,16544.96000000,16547.32000000,16544.67000000,16546.84000000,52.69069000
1672587720,16546.84000000,16548.75000000,16545.79000000,16548.28000000,69.68532000
1672587780,16548.28000000,16548.91000000,16547.53000000,16547.68000000,26.15399000
1672587840,16547.99000000,16549.14000000,16547.39000000,16548.82000000,29.06644000
1672587900,16549.13000000,16549.81000000,16548.15000000,16548.15000000,42.99026000
1672587960,16548.15000000,16551.31000000,16548.09000000,16550.71000000,57.60761000
1672588020,16551.05000000,16552.14000000,16546.19000000,16547.29000000,73.14149000
1672588080,16547.29000000,16547.76000000,16545.47000000,16547.06000000,45.16789000
1672588140,16547.25000000,16547.71000000,16545.56000000,16547.11000000,29.35101000
1672588200,16547.11000000,16548.87000000,16546.50000000,16547.62000000,34.45719000
1672588260,16547.78000000,16547.78000000,16545.85000000,16546.05000000,59.90526000
1672588320,16546.05000000,16548.44000000,16546.02000000,16546.33000000,49.19852000
1672588380,16546.69000000,16548.59000000,16545.81000000,16545.86000000,45.95456000
1672588440,16546.27000000,16548.42000000,16545.02000000,16546.06000000,72.47316000
1672588500,16546.06000000,16548.00000000,16545.90000000,16547.91000000,53.53297000
1672588560,16547.91000000,16556.00000000,16545.51000000,16554.93000000,120.83085000
1672588620,16554.93000000,16558.50000000,16554.74000000,16557.82000000,65.93011000
1672588680,16557.82000000,16559.99000000,16557.40000000,16558.98000000,67.94578000
1672588740,16558.98000000,16559.77000000,16557.16000000,16558.73000000,92.83399000
1672588800,16558.73000000,16561.09000000,16558.00000000,16559.17000000,139.80668000
1672588860,16559.57000000,16565.37000000,16558.45000000,16565.31000000,156.18004000
1672588920,16564.84000000,16584.66000000,16563.68000000,16574.35000000,448.30474000
1672588980,16574.35000000,16574.52000000,16565.43000000,16566.26000000,196.98567000
1672589040,16566.70000000,16566.70000000,16562.03000000,16563.20000000,96.06997000
1672589100,16563.20000000,16565.83000000,16562.00000000,16562.60000000,63.37417000
1672589160,16563.08000000,16571.46000000,16562.43000000,16567.42000000,136.10204000
1672589220,16567.88000000,16569.54000000,16565.87000000,16566.50000000,81.66886000
1672589280,16566.50000000,16569.99000000,16565.43000000,16569.30000000,47.16452000
1672589340,16569.08000000,16569.55000000,16566.07000000,16566.95000000,60.43350000
1672589400,16566.95000000,16567.34000000,16562.52000000,16565.26000000,79.22198000
1672589460,16565.26000000,16565.74000000,16563.01000000,16563.76000000,41.02939000
1672589520,16563.76000000,16565.14000000,16558.27000000,16559.11000000,102.76386000
1672589580,16559.11000000,16562.11000000,16558.56000000,16561.69000000,43.17182000
1672589640,16561.32000000,16563.24000000,16559.98000000,16562.45000000,47.30728000
1672589700,16562.45000000,16567.73000000,16562.45000000,16567.04000000,105.93480000
1672589760,16566.56000000,16568.72000000,16565.96000000,16567.39000000,54.01208000
1672589820,16567.14000000,16570.76000000,16566.51000000,16569.43000000,82.57818000
1672589880,16569.91000000,16570.50000000,16567.51000000,16568.87000000,56.42470000
1672589940,16568.58000000,16572.88000000,16566.79000000,16572.27000000,121.26309000
1672590000,16572.72000000,16572.72000000,16565.05000000,16565.75000000,111.37342000
1672590060,16565.26000000,16567.32000000,16565.20000000,16566.80000000,40.00543000
1672590120,16566.80000000,16567.33000000,16564.51000000,16565.00000000,42.08146000
1672590180,16565.00000000,16570.74000000,16564.52000000,16569.73000000,47.58638000
1672590240,16569.85000000,16572.35000000,16568.85000000,16570.86000000,51.52083000
1672590300,16571.31000000,16572.21000000,16568.64000000,16571.16000000,49.47764000
1672590360,16571.16000000,16572.42000000,16569.88000000,16570.19000000,75.67548000
1672590420,16570.19000000,16575.89000000,16569.87000000,16575.77000000,118.78754000
1672590480,16575.25000000,16578.27000000,16574.62000000,16576.86000000,102.98327000
1672590540,16576.86000000,16579.46000000,16575.14000000,16577.68000000,113.20980000
1672590600,16578.16000000,16581.29000000,16573.54000000,16574.77000000,116.06489000
1672590660,16574.39000000,16575.36000000,16572.18000000,16573.44000000,53.10378000
1672590720,16573.44000000,16574.88000000,16572.68000000,16573.78000000,57.99219000
1672590780,16573.39000000,16574.83000000,16572.68000000,16573.14000000,41.60856000
1672590840,16572.69000000,16584.30000000,16572.68000000,16579.27000000,151.84192000
1672590900,16579.27000000,16581.04000000,16576.05000000,16576.85000000,102.58131000
1672590960,16577.50000000,16577.50000000,16573.41000000,16575.43000000,87.73362000
1672591020,16575.86000000,16575.88000000,16573.45000000,16573.83000000,24.88366000
1672591080,16574.19000000,16575.04000000,16572.68000000,16574.12000000,45.53407000
1672591140,16573.71000000,16574.57000000,16572.59000000,16573.16000000,27.64215000
1672591200,16573.16000000,16573.78000000,16571.67000000,16572.83000000,40.44016000
